VSync enabled
613 Time diff: 14743, Avg = 19987<------ Not in time!
614 Time diff: 19986, Avg = 19987
615 Time diff: 20006, Avg = 19987
616 Time diff: 19992, Avg = 19987
617 Time diff: 20006, Avg = 19987
618 Time diff: 19993, Avg = 19987
619 Time diff: 20007, Avg = 19987
620 Time diff: 19993, Avg = 19987
621 Time diff: 20006, Avg = 19987
622 Time diff: 19996, Avg = 19987
623 Time diff: 20005, Avg = 19987
624 Time diff: 19993, Avg = 19987
625 Time diff: 20133, Avg = 19987
626 Time diff: 19953, Avg = 19987
627 Time diff: 25204, Avg = 19995<------ Not in time!
628 Time diff: 14733, Avg = 19987<------ Not in time!
629 Time diff: 19987, Avg = 19987
630 Time diff: 19990, Avg = 19987
631 Time diff: 20004, Avg = 19987
632 Time diff: 19992, Avg = 19987
633 Time diff: 20008, Avg = 19987
634 Time diff: 19996, Avg = 19987
635 Time diff: 20001, Avg = 19987
636 Time diff: 19994, Avg = 19987
637 Time diff: 20005, Avg = 19987
638 Time diff: 20000, Avg = 19987
639 Time diff: 19999, Avg = 19987
640 Time diff: 20006, Avg = 19987
641 Time diff: 20007, Avg = 19987
642 Time diff: 25237, Avg = 19995<------ Not in time!
643 Time diff: 14748, Avg = 19987<------ Not in time!
644 Time diff: 19996, Avg = 19987
645 Time diff: 20001, Avg = 19987
646 Time diff: 19995, Avg = 19987
647 Time diff: 20005, Avg = 19987
648 Time diff: 19994, Avg = 19987
649 Time diff: 20006, Avg = 19987
650 Time diff: 20025, Avg = 19987
651 Time diff: 19976, Avg = 19987
652 Time diff: 19991, Avg = 19987
653 Time diff: 20005, Avg = 19987
654 Time diff: 20015, Avg = 19987
655 Time diff: 19998, Avg = 19987
656 Time diff: 19978, Avg = 19987
657 Time diff: 25263, Avg = 19995<------ Not in time!
658 Time diff: 14737, Avg = 19987<------ Not in time!
659 Time diff: 20007, Avg = 19988
660 Time diff: 19993, Avg = 19988
661 Time diff: 20005, Avg = 19988
662 Time diff: 19992, Avg = 19988
663 Time diff: 20007, Avg = 19988
664 Time diff: 19994, Avg = 19988
665 Time diff: 20008, Avg = 19988
666 Time diff: 19990, Avg = 19988
667 Time diff: 20009, Avg = 19988
668 Time diff: 19993, Avg = 19988
669 Time diff: 20005, Avg = 19988
670 Time diff: 19992, Avg = 19988
671 Time diff: 20006, Avg = 19988
672 Time diff: 25248, Avg = 19996<------ Not in time!
673 Time diff: 14752, Avg = 19988<------ Not in time!
674 Time diff: 20171, Avg = 19988
675 Time diff: 19841, Avg = 19988
676 Time diff: 19984, Avg = 19988
677 Time diff: 20004, Avg = 19988
678 Time diff: 19990, Avg = 19988
679 Time diff: 20007, Avg = 19988
680 Time diff: 19991, Avg = 19988
681 Time diff: 20009, Avg = 19988
682 Time diff: 19991, Avg = 19988
683 Time diff: 20008, Avg = 19988
684 Time diff: 19991, Avg = 19988
685 Time diff: 20007, Avg = 19988
686 Time diff: 19997, Avg = 19988
687 Time diff: 25259, Avg = 19996<------ Not in time!
688 Time diff: 14734, Avg = 19988<------ Not in time!
689 Time diff: 20010, Avg = 19988
690 Time diff: 19988, Avg = 19988
691 Time diff: 20010, Avg = 19988
692 Time diff: 19993, Avg = 19988
693 Time diff: 20006, Avg = 19988
694 Time diff: 19991, Avg = 19988
695 Time diff: 20010, Avg = 19988
